7.886363636363635798e-01,2.890211640211640121e-01,5.144736842105263053e-01,3.682266009852216415e-01,8.566602316602316414e-01,5.916666666666666741e-01,7.770897832817337259e-01,9.090909090909091717e-01,4.558823529411764608e-01,4.115384615384615197e-01,3.017857142857142683e-01,7.333333333333333925e-01,3.653846153846154188e-01,3.333333333333333148e-01,1.000000000000000000e+00,7.017543859649122417e-01,5.516194331983805821e-01,7.073863636363636465e-01,4.949494949494949170e-01,9.444444444444444198e-01,8.531531531531530987e-01,3.809523809523809312e-01,2.502443792766373409e-01,4.264214046822742965e-01,6.719576719576719759e-01,1.000000000000000000e+00,3.107142857142857206e-01,5.584707646176911844e-01,4.200000000000000400e-01,7.020689655172414056e-01,4.115384615384615197e-01,4.080882352941176405e-01,3.686635944700460410e-01,5.672905525846703156e-01,6.011904761904761640e-01,3.659874608150470165e-01,4.045454545454545414e-01,5.503663003663004094e-01,8.459259259259259700e-01,5.151515151515151381e-01,3.463268365817091521e-01,2.625000000000000111e-01,5.218253968253967479e-01,5.849999999999999645e-01,3.391248391248391503e-01,5.392992424242424310e-01,4.602272727272727071e-01,4.806547619047619180e-01,3.939130434782608381e-01,5.523809523809524169e-01
3.590704647676161709e-01,8.687500000000000222e-01,1.982922201138520024e-01,4.397727272727272596e-01,2.718894009216589747e-01,1.000000000000000000e+00,7.395833333333332593e-01,9.459064327485380286e-01,8.411764705882353033e-01,3.318181818181817899e-01,4.958620689655172109e-01,5.254329004329003627e-01,6.792114695340502051e-01,2.540322580645161255e-01,4.055555555555555580e-01,9.444444444444444198e-01,3.980075901328273269e-01,6.046195652173913526e-01,3.034055727554179627e-01,9.666666666666666741e-01,8.594594594594595627e-01,5.980392156862744946e-01,3.266666666666666607e-01,6.884210526315789336e-01,3.842105263157894468e-01,1.000000000000000000e+00,6.157894736842104422e-01,4.557971014492753770e-01,4.648829431438127324e-01,9.457671957671958118e-01,3.974358974358974672e-01,4.244505494505494969e-01,2.594696969696969613e-01,2.843137254901960675e-01,2.885304659498207913e-01,3.333333333333333148e-01,5.657894736842105088e-01,2.678571428571428492e-01,6.862745098039215730e-01,4.866359447004607874e-01,2.424098671726755416e-01,3.303571428571428492e-01,3.348684210526315930e-01,4.416666666666666519e-01,3.967717717717718084e-01,2.476351351351351315e-01,4.217980295566502447e-01,6.978260869565217073e-01,6.723484848484848619e-01,6.602564102564102422e-01
2.323232323232323204e-01,1.000000000000000000e+00,7.247023809523809312e-01,5.932311621966794846e-01,3.659874608150470165e-01,4.642857142857143016e-01,3.910675381263616357e-01,4.868421052631578538e-01,2.813390313390313202e-01,3.611111111111111049e-01,4.789081885856079079e-01,3.305555555555555469e-01,3.364705882352941324e-01,3.755760368663594306e-01,3.980263157894736725e-01,9.223684210526315042e-01,5.925925925925925597e-01,4.080459770114942541e-01,3.563636363636363269e-01,9.705882352941176405e-01,8.626126126126125726e-01,4.642857142857143016e-01,3.627946127946127808e-01,5.611559139784946248e-01,8.134920634920634885e-01,1.000000000000000000e+00,2.753623188405797118e-01,3.555194805194805130e-01,6.666666666666667407e-01,9.642857142857143016e-01,4.078431372549019551e-01,3.743890518084066477e-01,6.967418546365914400e-01,4.375000000000000000e-01,3.051612903225806583e-01,3.681818181818181657e-01,3.095238095238095344e-01,4.145299145299145005e-01,8.292483660130718359e-01,3.200772200772200593e-01,4.333333333333333481e-01,2.264957264957264960e-01,3.202764976958525356e-01,4.114331723027375154e-01,6.303827751196171558e-01,3.336134453781512965e-01,4.666666666666666741e-01,7.697368421052631637e-01,5.057142857142856718e-01,8.614097968936678118e-01
8.898809523809523281e-01,1.000000000000000000e+00,6.875000000000000000e-01,3.218390804597701105e-01,3.385057471264367734e-01,2.110492845786963445e-01,6.700879765395895138e-01,3.194444444444444198e-01,3.819875776397515521e-01,4.981360671015843122e-01,7.196969696969697239e-01,7.246376811594202882e-01,7.133333333333333748e-01,4.972222222222222321e-01,8.644444444444443487e-01,3.720238095238095344e-01,7.447368421052631415e-01,7.008928571428572063e-01,4.514705882352941790e-01,9.722222222222222099e-01,6.187192118226600979e-01,3.096551724137930894e-01,3.333333333333333703e-01,6.363636363636363535e-01,5.733695652173913526e-01,1.000000000000000000e+00,4.968652037617554695e-01,5.061274509803921351e-01,2.815860215053763715e-01,1.000000000000000000e+00,5.692307692307692069e-01,3.918128654970760572e-01,3.841379310344827935e-01,3.923578751164957801e-01,4.722222222222222099e-01,4.257662835249041988e-01,4.147727272727272929e-01,4.799107142857143016e-01,4.865319865319864823e-01,1.779279279279279424e-01,3.185483870967741882e-01,3.750000000000000000e-01,4.910714285714286031e-01,4.220985691573926890e-01,4.376876876876877320e-01,2.594859241126070692e-01,4.807692307692307820e-01,7.445652173913043237e-01,4.475000000000000089e-01,8.356681034482758008e-01
7.060185185185186008e-01,8.516483516483516203e-01,6.699561403508771384e-01,4.673913043478260532e-01,5.756578947368420351e-01,4.407407407407407662e-01,5.075757575757575690e-01,8.460526315789473895e-01,4.954545454545454808e-01,4.078674948240165188e-01,2.691622103386809295e-01,4.982638888888888951e-01,5.904139433551198746e-01,5.211640211640211628e-01,3.220611916264090047e-01,4.325337331334332958e-01,7.697368421052631637e-01,7.179487179487179516e-01,1.852173913043478337e-01,8.991596638655461327e-01,3.857142857142856762e-01,3.303167420814480115e-01,7.230576441102756213e-01,6.038961038961039307e-01,4.064102564102564097e-01,1.000000000000000000e+00,3.524667931688804101e-01,3.829431438127090526e-01,4.664031620553359403e-01,1.000000000000000000e+00,4.389204545454545858e-01,4.491596638655461771e-01,5.355392156862744946e-01,3.833671399594320572e-01,3.911764705882352922e-01,3.280423280423280241e-01,4.699999999999999734e-01,3.835497835497835295e-01,7.303030303030302317e-01,1.971586971586971604e-01,2.921182266009852424e-01,2.738970588235294379e-01,7.474747474747474030e-01,3.468899521531100261e-01,3.639705882352941568e-01,2.387218045112781684e-01,3.321678321678321888e-01,4.851190476190475609e-01,3.398268398268398105e-01,6.755218216318785718e-01
7.321428571428572063e-01,5.541795665634674517e-01,4.824046920821114526e-01,7.571428571428571175e-01,5.365497076023392209e-01,6.346153846153845812e-01,4.241379310344827736e-01,4.751552795031055432e-01,3.541666666666666297e-01,6.565656565656565746e-01,6.112852664576802209e-01,3.939393939393939226e-01,5.622009569377990346e-01,8.635531135531135938e-01,8.030303030303029832e-01,9.444444444444444198e-01,5.677083333333332593e-01,4.981684981684981750e-01,2.404411764705882415e-01,8.114035087719297934e-01,3.179347826086956763e-01,4.331550802139036982e-01,5.992753623188404877e-01,6.969696969696970168e-01,2.653846153846153855e-01,1.000000000000000000e+00,7.211538461538461453e-01,4.613095238095237804e-01,6.941391941391941156e-01,5.576923076923077094e-01,5.571120689655172376e-01,4.274999999999999911e-01,2.751724137931034209e-01,3.518907563025209795e-01,6.274774774774773967e-01,3.157894736842105088e-01,2.104779411764705899e-01,3.535714285714285365e-01,7.031250000000000000e-01,4.919540229885057681e-01,2.614861032331253776e-01,2.750000000000000222e-01,5.444078947368420351e-01,2.960526315789473450e-01,6.216216216216216006e-01,2.594859241126070692e-01,5.067466266866567093e-01,5.180952380952381642e-01,7.230576441102756213e-01,7.952101661779080732e-01
7.471395881006864803e-01,2.804347826086956430e-01,5.702614379084967045e-01,9.309523809523809756e-01,5.263157894736841813e-01,2.779922779922779918e-01,4.423076923076922906e-01,3.524137931034482807e-01,3.785714285714285587e-01,6.437500000000000444e-01,4.880952380952380820e-01,8.079710144927536586e-01,4.090909090909090606e-01,3.818181818181818343e-01,5.208333333333332593e-01,6.992481203007518964e-01,3.156565656565656353e-01,4.264069264069264009e-01,2.056690837178642151e-01,8.114035087719297934e-01,4.456521739130434590e-01,4.902073732718894017e-01,7.666666666666666075e-01,7.820855614973261094e-01,2.701149425287356354e-01,1.000000000000000000e+00,2.927350427350427498e-01,5.419580419580418695e-01,5.454545454545454142e-01,5.573549257759784492e-01,5.725806451612902581e-01,3.791732909379968430e-01,3.167701863354037140e-01,2.970588235294117641e-01,6.668346774193547599e-01,4.619047619047619291e-01,5.333333333333333259e-01,9.238095238095238582e-01,6.829044117647058432e-01,3.615984405458089190e-01,2.466856060606060774e-01,3.535483870967741638e-01,3.095238095238095344e-01,2.507739938080495445e-01,5.092592592592593004e-01,2.594859241126070692e-01,6.103448275862068950e-01,6.428571428571427937e-01,8.134920634920634885e-01,8.637931034482758674e-01
6.984126984126983739e-01,9.687500000000000000e-01,5.208333333333332593e-01,8.212005108556832411e-01,6.409090909090908728e-01,4.057971014492753881e-01,3.728354978354978533e-01,5.843478260869565677e-01,6.781609195402298340e-01,4.439393939393939670e-01,5.767045454545454142e-01,3.923913043478260976e-01,4.062500000000000000e-01,4.264705882352941568e-01,7.238095238095237915e-01,5.756843800322061222e-01,4.930555555555555247e-01,7.407407407407406996e-01,2.195488721804511045e-01,9.210526315789473450e-01,6.095317725752508187e-01,5.119047619047618625e-01,7.505175983436852549e-01,4.593267882187938023e-01,4.274847870182555409e-01,1.000000000000000000e+00,4.540441176470588203e-01,5.258620689655172376e-01,5.169082125603865485e-01,1.000000000000000000e+00,5.937500000000000000e-01,4.765765765765765938e-01,5.619047619047619069e-01,1.981249999999999956e-01,5.500000000000000444e-01,3.703703703703703498e-01,5.300000000000000266e-01,4.258064516129032029e-01,7.373737373737374590e-01,4.941756272401433558e-01,2.812500000000000000e-01,2.250000000000000056e-01,5.895721925133690089e-01,4.322344322344322531e-01,4.438657407407406996e-01,2.594859241126070692e-01,7.226386806596701851e-01,5.703448275862068595e-01,4.428571428571428381e-01,9.677419354838709964e-01
7.142857142857141906e-01,2.416267942583731898e-01,4.257575757575757791e-01,1.000000000000000000e+00,4.164285714285714257e-01,5.206971677559912859e-01,6.303030303030303649e-01,4.868421052631578538e-01,3.065476190476190688e-01,5.336021505376344898e-01,4.342431761786600397e-01,5.996732026143791749e-01,4.899999999999999911e-01,3.667582417582417875e-01,6.499999999999999112e-01,4.180107526881720603e-01,5.868055555555555802e-01,4.211822660098522020e-01,2.069874752801582063e-01,9.150326797385620603e-01,3.857142857142856762e-01,4.507936507936507464e-01,6.696428571428572063e-01,6.791666666666666963e-01,4.687500000000000000e-01,1.000000000000000000e+00,2.469565217391304357e-01,6.101949025487256595e-01,7.458333333333333481e-01,3.918128654970760572e-01,3.540305010893246007e-01,4.730769230769230616e-01,4.542857142857142927e-01,1.469780219780219832e-01,6.421568627450979783e-01,2.432659932659932411e-01,5.735294117647058432e-01,3.481481481481481510e-01,8.666666666666666963e-01,3.669950738916256117e-01,3.024193548387096864e-01,3.916666666666666630e-01,6.237373737373737015e-01,3.171182266009852091e-01,5.156250000000000000e-01,2.594859241126070692e-01,4.038461538461538547e-01,4.766666666666666829e-01,5.674876847290639681e-01,9.474358974358974006e-01
7.893772893772894594e-01,1.825396825396825295e-01,6.111111111111111605e-01,6.602564102564102422e-01,6.785714285714286031e-01,4.726890756302520868e-01,6.285714285714285587e-01,4.880952380952380820e-01,3.346153846153846478e-01,3.141025641025640969e-01,6.806722689075630495e-01,3.416666666666666741e-01,5.731034482758621262e-01,4.758064516129032473e-01,9.199999999999999289e-01,4.166666666666666297e-01,6.083333333333333925e-01,4.652777777777777901e-01,2.114443084455324140e-01,6.894736842105263497e-01,4.500000000000000111e-01,4.730392156862744946e-01,4.373913043478260820e-01,5.916666666666666741e-01,9.173669467787114451e-01,1.000000000000000000e+00,6.541666666666666741e-01,7.500000000000000000e-01,4.642857142857143016e-01,6.436781609195402210e-01,3.200000000000000067e-01,3.662698412698413009e-01,4.330484330484330457e-01,2.612903225806451624e-01,5.884173297966401872e-01,3.468965517241379137e-01,8.663101604278073964e-01,4.543650793650793607e-01,6.715686274509804488e-01,4.071428571428571397e-01,2.066964285714285587e-01,2.903672903672903649e-01,4.411764705882352811e-01,6.418764302059496440e-01,3.257575757575757458e-01,4.027777777777777901e-01,4.285714285714286031e-01,5.821256038647343312e-01,2.908895265423242504e-01,6.250000000000000000e-01
